enzyme	reaction	cid
At_76E4	0	5280440
At_76E1	0	5280440
At_76E2	0	5280440
At_76E12	0	5280440
At_76E11	0	5280440
At_85A5	0	5280440
At_85A4	0	5280440
At_78D2	0	5280440
At_78D1	0	5280440
VVGT1	0	5280440
At_71C1	0	5281426
At_71C2	0	5281426
At_71C3	0	5281426
At_71C5	0	5281426
At_71B8	0	5281426
At_71B5	0	5281426
At_71B1	1	5281426
At_88A1	0	5281426
At_72E2	0	5281426
At_72E3	0	5281426
At_72E1	0	5281426
At_72D1	0	5281426
At_72C1	0	5281426
At_72B3	0	5281426
At_72B1	1	5281426
At_73C3	0	5281426
At_73C4	0	5281426
At_73C6	1	5281426
At_73C1	0	5281426
At_73C7	0	5281426
At_73B2	0	5281426
At_73B3	0	5281426
At_73B4	0	5281426
At_73B5	0	5281426
At_73B1	1	5281426
At_89B1	0	5281426
At_89C1	0	5281426
At_84A4	0	5281426
At_84A2	1	5281426
At_84A1	1	5281426
At_84B1	0	5281426
At_75B1	1	5281426
At_75D1	0	5281426
At_74F1	0	5281426
At_74F2	1	5281426
At_76E5	0	5281426
At_76E4	0	5281426
At_76E1	0	5281426
At_76E2	0	5281426
At_76E11	1	5281426
At_85A5	0	5281426
At_85A4	0	5281426
At_78D1	0	5281426
VVGT1	1	5281426
UGT71G1	0	5281426
UGT78G1	0	5281426
UGT72B10	0	5281426
UGT74P1	0	5281426
UGT73A10	0	5281426
UGT74N1	0	5281426
UGT75L2	0	5281426
UGT85A20	0	5281426
UGT73Q1	0	5281426
UGT73A12	0	5281426
UGT86A5	0	5281426
UGT94E2	0	5281426
UGT84C2	1	5281426
UGT85B2	0	5281426
UGT74H5	1	5281426
UGT88C4	0	5281426
UGT74H6	1	5281426
UGT75E3	1	5281426
At_71C1	0	14969
At_71C2	0	14969
At_71C3	0	14969
At_71C4	0	14969
At_71C5	0	14969
At_71B8	0	14969
At_71B6	0	14969
At_71B5	0	14969
At_71B1	0	14969
At_88A1	0	14969
At_72E2	0	14969
At_72E3	0	14969
At_72E1	0	14969
At_72D1	0	14969
At_72C1	0	14969
At_72B3	0	14969
At_73C3	0	14969
At_73C4	0	14969
At_73C5	0	14969
At_73C6	0	14969
At_73C1	0	14969
At_73B2	0	14969
At_73B3	0	14969
At_73B4	0	14969
At_73B5	0	14969
At_73B1	0	14969
At_89B1	0	14969
At_89C1	0	14969
At_84A3	0	14969
At_84A4	0	14969
At_84A2	0	14969
At_84A1	0	14969
At_84B1	0	14969
At_84B2	0	14969
At_75B1	0	14969
At_75D1	0	14969
At_74F1	0	14969
At_74F2	0	14969
At_74B1	0	14969
At_76E4	0	14969
At_76E1	0	14969
At_76E2	0	14969
At_76E12	0	14969
At_76E11	0	14969
At_85A5	0	14969
At_85A4	0	14969
At_78D2	0	14969
At_78D1	0	14969
VVGT1	0	14969
OleD	0	14969
ApUFGT1	1	5281703
ApUFGT2	1	5281703
ApUFGT3	1	5281703
Fe_88J1	0	65090
Zm_15991	1	65090
Fe_72B19	0	65090
Ct_71E5	1	65090
Zm_51683	0	65090
Os_88C1	0	65090
Zm_43295	0	65090
Dc_71F5	1	65090
Rc_GT1	0	65090
Fi_88A10	0	65090
At_71D1	1	65090
At_71C1	1	65090
Zm_85854	1	65090
Gm_88E3	0	65090
Zm_72068	0	65090
Lc_72B10	0	65090
Nt_UGT1	0	65090
Pt_UGT1	0	65090
At_72B1	0	65090
At_72E2	0	65090
Mt_71G1	1	65090
Mt_78G1	0	65090
UGT71G1	0	449093
UGT78G1	0	449093
UGT72B10	0	449093
UGT74P1	1	449093
UGT73A10	1	449093
UGT74N1	0	449093
UGT75L2	0	449093
UGT85A20	0	449093
UGT73Q1	0	449093
UGT73A12	1	449093
UGT86A5	0	449093
UGT94E2	0	449093
UGT84C2	0	449093
UGT85B2	1	449093
UGT74H5	0	449093
UGT88C4	0	449093
UGT74H6	1	449093
UGT75E3	1	449093
Fe_88J1	0	31211
Zm_15991	0	31211
Fe_72B19	0	31211
Ct_71E5	0	31211
Zm_51683	0	31211
Os_88C1	0	31211
Zm_43295	0	31211
Dc_71F5	0	31211
Rc_GT1	0	31211
Sl_GT5	0	31211
Fi_88A10	0	31211
At_71D1	0	31211
At_71C1	0	31211
Zm_62783	0	31211
Zm_85854	0	31211
Gm_88E3	0	31211
Zm_72068	0	31211
Lc_72B10	0	31211
Nt_UGT1	0	31211
Pt_UGT1	0	31211
At_72B1	0	31211
Mt_71G1	0	31211
Mt_78G1	0	31211
At_71C1	0	19212
At_71C2	0	19212
At_71C3	0	19212
At_71C4	0	19212
At_71C5	0	19212
At_71B8	0	19212
At_71B6	0	19212
At_71B5	0	19212
At_71B1	0	19212
At_88A1	0	19212
At_72E2	0	19212
At_72E3	0	19212
At_72E1	0	19212
At_72D1	0	19212
At_72C1	0	19212
At_72B3	0	19212
At_73C3	0	19212
At_73C4	0	19212
At_73C5	0	19212
At_73C1	0	19212
At_73B2	0	19212
At_73B3	0	19212
At_73B4	0	19212
At_73B5	0	19212
At_73B1	0	19212
At_89B1	0	19212
At_89C1	0	19212
At_84A3	0	19212
At_84B1	0	19212
At_84B2	0	19212
At_75D1	0	19212
At_74F1	0	19212
At_74B1	0	19212
At_76E4	0	19212
At_76E1	0	19212
At_76E2	0	19212
At_76E12	0	19212
At_76E11	0	19212
At_85A5	0	19212
At_85A4	0	19212
At_78D2	0	19212
At_78D1	0	19212
VVGT1	0	19212
OleD	1	5328791
UGT71G1	0	5328791
UGT78G1	0	5328791
UGT72B10	0	5328791
UGT74P1	0	5328791
UGT73A10	1	5328791
UGT74N1	0	5328791
UGT75L2	0	5328791
UGT85A20	0	5328791
UGT73Q1	0	5328791
UGT73A12	1	5328791
UGT86A5	0	5328791
UGT94E2	0	5328791
UGT84C2	1	5328791
UGT85B2	0	5328791
UGT74H5	0	5328791
UGT88C4	0	5328791
UGT74H6	0	5328791
UGT75E3	0	5328791
At_71C1	0	5328791
At_71C2	0	5328791
At_71C3	0	5328791
At_71C4	0	5328791
At_71C5	0	5328791
At_71B8	0	5328791
At_71B6	0	5328791
At_71B5	0	5328791
At_71B1	0	5328791
At_88A1	0	5328791
At_72E2	0	5328791
At_72E3	0	5328791
At_72E1	0	5328791
At_72D1	0	5328791
At_72C1	0	5328791
At_72B3	0	5328791
At_72B1	0	5328791
At_73C3	0	5328791
At_73C4	0	5328791
At_73C5	0	5328791
At_73C6	0	5328791
At_73C1	0	5328791
At_73B2	0	5328791
At_73B3	0	5328791
At_73B4	0	5328791
At_73B5	0	5328791
At_73B1	0	5328791
At_89B1	0	5328791
At_89C1	0	5328791
At_84A3	0	5328791
At_84A4	0	5328791
At_84A2	0	5328791
At_84B1	0	5328791
At_84B2	0	5328791
At_75D1	0	5328791
At_74F1	0	5328791
At_74F2	0	5328791
At_74B1	0	5328791
At_76E4	0	5328791
At_76E1	0	5328791
At_76E2	0	5328791
At_76E12	0	5328791
At_76E11	0	5328791
At_85A5	0	5328791
At_85A4	0	5328791
At_78D2	0	5328791
At_78D1	0	5328791
VVGT1	0	5328791
UGT71G1	0	19212
UGT78G1	0	19212
UGT85K14	0	6406
UGT71G1	0	222284
UGT78G1	0	222284
UGT72B10	0	222284
UGT74P1	0	222284
UGT73A10	0	222284
UGT74N1	0	222284
UGT75L2	0	222284
UGT85A20	0	222284
UGT73Q1	0	222284
UGT73A12	0	222284
UGT86A5	0	222284
UGT94E2	0	222284
UGT84C2	0	222284
UGT85B2	0	222284
UGT74H5	0	222284
UGT88C4	0	222284
UGT74H6	0	222284
UGT75E3	0	222284
OleD	1	5281605
OleD	0	444539
UGT71L2	0	13601
UGT85K14	0	128861
OleD	0	107126
OleD	1	5281416
OleD	1	5281614
UGT85K14	0	637566
OleD	0	6466
OleD	0	92109
OleD	0	5793
OleD	0	802
OleD	1	5280863
UGT85K14	0	5280863
OleD	0	3830
UGT85K14	0	6549
OleD	1	5280445
UGT85K14	0	932
UGT71G1	0	54675769
UGT78G1	0	54675769
UGT72B10	0	54675769
UGT74P1	0	54675769
UGT73A10	0	54675769
UGT74N1	0	54675769
UGT75L2	0	54675769
UGT85A20	0	54675769
UGT73Q1	0	54675769
UGT73A12	0	54675769
UGT86A5	0	54675769
UGT94E2	0	54675769
UGT84C2	0	54675769
UGT85B2	0	54675769
UGT74H5	0	54675769
UGT88C4	1	54675769
UGT74H6	0	54675769
UGT75E3	0	54675769
UGT71G1	0	72493
UGT78G1	0	72493
UGT72B10	0	72493
UGT74P1	0	72493
UGT73A10	0	72493
UGT74N1	0	72493
UGT75L2	0	72493
UGT85A20	0	72493
UGT73Q1	0	72493
UGT73A12	0	72493
UGT86A5	0	72493
UGT94E2	0	72493
UGT84C2	0	72493
UGT85B2	0	72493
UGT74H5	0	72493
UGT88C4	0	72493
UGT74H6	0	72493
UGT75E3	0	72493
UGT74B1	1	220184
UGT74B1	1	3295299
UGT74B1 mut H22A	1	3295299
UGT74B1 mut D113A	1	3295299
UGT74B1	1	4118131
UGT74B1	1	102334912
UGT74B1 mut H22A	1	102334912
UGT74B1 mut D113A	1	102334912
OleD	1	5280343
UGT85K14	0	5280343
OleD	1	637775
UGT71G1	0	65727
UGT78G1	0	65727
UGT72B10	0	65727
UGT74P1	0	65727
UGT73A10	0	65727
UGT74N1	0	65727
UGT75L2	0	65727
UGT85A20	0	65727
UGT73Q1	0	65727
UGT73A12	0	65727
UGT86A5	0	65727
UGT94E2	0	65727
UGT84C2	0	65727
UGT85B2	0	65727
UGT74H5	0	65727
UGT88C4	0	65727
UGT74H6	0	65727
UGT75E3	0	65727
UGT71G1	0	442985
UGT78G1	0	442985
UGT72B10	0	442985
UGT74P1	0	442985
UGT73A10	0	442985
UGT74N1	0	442985
UGT75L2	0	442985
UGT85A20	0	442985
UGT73Q1	0	442985
UGT73A12	0	442985
UGT86A5	0	442985
UGT94E2	0	442985
UGT84C2	0	442985
UGT85B2	0	442985
UGT74H5	0	442985
UGT88C4	0	442985
UGT74H6	0	442985
UGT75E3	0	442985
UGT71G1	0	15541
UGT78G1	0	15541
UGT72B10	0	15541
UGT74P1	0	15541
UGT73A10	0	15541
UGT74N1	0	15541
UGT75L2	0	15541
UGT85A20	0	15541
UGT73Q1	0	15541
UGT73A12	0	15541
UGT86A5	0	15541
UGT94E2	0	15541
UGT84C2	0	15541
UGT85B2	0	15541
UGT74H5	0	15541
UGT88C4	0	15541
UGT74H6	0	15541
UGT75E3	0	15541
UGT74B1	1	7969
OleD	0	6288
At_71C1	0	449093
At_71C2	0	449093
At_71C3	0	449093
At_71C4	0	449093
At_71C5	0	449093
At_71B8	0	449093
At_71B6	0	449093
At_71B5	0	449093
At_71B1	0	449093
At_88A1	0	449093
At_72E2	0	449093
At_72E3	0	449093
At_72E1	0	449093
At_72D1	0	449093
At_72C1	0	449093
At_72B3	0	449093
At_72B1	0	449093
At_73C3	0	449093
At_73C4	0	449093
At_73C5	1	449093
At_73C6	0	449093
At_73C1	1	449093
At_73C7	0	449093
At_73B2	0	449093
At_73B3	0	449093
At_73B4	0	449093
At_73B5	0	449093
At_73B1	0	449093
At_89B1	0	449093
At_89C1	0	449093
At_84A3	0	449093
At_84A4	0	449093
At_84A2	0	449093
At_84A1	0	449093
At_84B1	0	449093
At_84B2	0	449093
At_75B1	0	449093
At_75D1	0	449093
At_74F1	0	449093
At_74F2	0	449093
At_74B1	0	449093
At_76E5	0	449093
At_76E4	0	449093
At_76E1	0	449093
At_76E2	0	449093
At_76E12	0	449093
At_76E11	0	449093
At_76C4	0	449093
At_85A5	1	449093
At_85A4	0	449093
At_78D2	0	449093
At_78D1	0	449093
VVGT1	0	449093
UGT85K14	0	444539
UGT85K14	0	445154
OleD	0	449093
UGT85K14	0	449093
OleD	1	5281426
UGT72AY1	1	5363817
UGT73A24	1	5363817
UGT73A25	1	5363817
UGT85A73	1	5363817
PpUGT85A2	1	17100
UGT72AY1	1	5373729
UGT73A24	1	5373729
UGT73A25	1	5373729
UGT85A73	1	5373729
At_71C1	0	222284
At_71C2	0	222284
At_71C3	0	222284
At_71C4	0	222284
At_71C5	0	222284
At_71B8	0	222284
At_71B6	0	222284
At_71B5	0	222284
At_71B1	0	222284
At_88A1	0	222284
At_72E2	0	222284
At_72E3	0	222284
At_72E1	0	222284
At_72D1	0	222284
At_72C1	0	222284
At_72B3	0	222284
At_73C3	0	222284
At_73C4	0	222284
At_73C5	0	222284
At_73C6	0	222284
At_73C1	0	222284
At_73B2	0	222284
At_73B3	0	222284
At_73B4	0	222284
At_73B5	0	222284
At_73B1	0	222284
At_89B1	0	222284
At_89C1	0	222284
At_84A3	0	222284
At_84B1	0	222284
At_84B2	0	222284
At_75D1	0	222284
At_74F1	0	222284
At_74B1	0	222284
At_76E4	0	222284
At_76E1	0	222284
At_76E2	0	222284
At_76E12	0	222284
At_76E11	0	222284
At_85A5	0	222284
At_85A4	0	222284
At_78D2	0	222284
At_78D1	0	222284
VVGT1	0	222284
UGT73B4	1	5484169
UGT73B4	1	5375469
UGT73C1	1	5484169
UGT73C1	1	5375469
OsCGT	1	21932272
OsCGT	1	90657995
OsCGT	1	4788
OsCGT	1	21611827
OsCGT	1	68146761
OsCGT	1	77093
ZmUGT/UGT708A6	0	21932272
FeCGTa/UGT708C1	1	21932272
FeCGTa/UGT708C1	1	90657995
FeCGTa/UGT708C1	1	42607887
FeCGTa/UGT708C1	1	4788
FeCGTa/UGT708C1	1	689111
FeCGTa/UGT708C1	1	68073
FeCGTa/UGT708C1	1	68099
FeCGTa/UGT708C1	1	42607887
FeCGTa/UGT708C1	1	42607887
FeCGTb/UGT708C2	1	21932272
FeCGTb/UGT708C2	1	90657995
FeCGTb/UGT708C2	1	42607887
FeCGTb/UGT708C2	1	4788
FeCGTb/UGT708C2	1	689111
FeCGTb/UGT708C2	1	68073
FeCGTb/UGT708C2	1	68099
FeCGTb/UGT708C2	1	42607887
FeCGTb/UGT708C2	1	42607887
GmCGT/UGT708D1	0	21932272
GtUF6CGT1	1	5280443
GtUF6CGT1	1	5280445
MiCGT	1	68213
MiCGT	1	5281656
MiCGTb	1	4788
FcCGT/UGT708G1	1	21932272
FcCGT/UGT708G1	1	42607887
FcCGT/UGT708G1	1	4788
FcCGT/UGT708G1	1	689111
FcCGT/UGT708G1	1	68213
FcCGT/UGT708G1	1	68073
FcCGT/UGT708G1	1	68099
FcCGT/UGT708G1	1	129320322
FcCGT/UGT708G1	1	21722188
FcCGT/UGT708G1	1	6072
FcCGT/UGT708G1	1	21722188
FcCGT/UGT708G1	1	21932272
FcCGT/UGT708G1	1	21932272
FcCGT/UGT708G1	1	21932272
CuCGT/UGT708G2	1	21932272
CuCGT/UGT708G2	1	42607887
CuCGT/UGT708G2	1	4788
CuCGT/UGT708G2	1	689111
CuCGT/UGT708G2	1	68213
CuCGT/UGT708G2	1	68073
CuCGT/UGT708G2	1	68099
CuCGT/UGT708G2	1	129320322
CuCGT/UGT708G2	1	21722188
CuCGT/UGT708G2	1	6072
CuCGT/UGT708G2	1	21932272
CuCGT/UGT708G2	1	21932272
CuCGT/UGT708G2	1	21932272
PlUGT43	0	5281708
PlUGT43	0	5280961
TcCGT1	1	5280443
TcCGT1	1	5280445
WjGT1/UGT84A57	1	5280443
WjGT1/UGT84A57	1	5280445
WjGT1/UGT84A57	1	4788
WjGT1/UGT84A57	1	5280863
WjGT1/UGT84A57	1	5280343
WjGT1/UGT84A57	1	932
GgCGT/UGT708B4	1	21722188
OsCGT2/UGT708A4	0	4788
OsCGT2/UGT708A4	0	21932272
OsCGT3/UGT708A2	0	4788
OsCGT6/UGT708A40	0	4788
TaCGT1-A/UGT708A14	0	4788
TaCGT1-A/UGT708A14	0	21932272
TaCGT1-B/UGT708A52	0	4788
TaCGT1-D/UGT708A53	0	4788
TaCGT1-D/UGT708A53	0	21932272
TaCGT2-A/UGT708A15	0	4788
TaCGT2-B/UGT708A54	0	4788
SbCGT1/UGT708A36	0	4788
SbCGT1/UGT708A36	0	21932272
SbCGT2/UGT708A35	0	4788
SbCGT3/UGT708A34	0	4788
ZmCGT2/UGT708A5	0	4788
ZmCGT3/UGT708A11	0	4788
ZmCGT4/UGT708A41	0	4788
ZmCGT5/UGT708A42	0	4788
SiCGT1/UGT708A31	0	4788
SiCGT1/UGT708A31	0	21932272
SiCGT2/UGT708A32	0	4788
SiCGT3/UGT708A33	0	4788
BdCGT1/UGT708A7	0	4788
BdCGT1/UGT708A7	0	21932272
BdCGT2/UGT708A8	0	4788
PhCGT1/UGT708A43	0	4788
PhCGT1/UGT708A43	0	21932272
PhCGT2/UGT708A46	0	4788
PgCGT1/UGT708A44	0	4788
PgCGT1/UGT708A44	0	21932272
PpCGT1/UGT708A45	0	4788
IroB	1	34231
IroB	1	5327038
IroB	1	101763507
UrdGT2	0	53297394
DcUGT2	0	9883304
DcUGT2	0	11727234
OsCGT3/UGT708A2	0	7644
Lc_72B10	0	53395455
At_71C3	0	75074
At_76E1	0	7150
PgCGT1/UGT708A44	0	248021
At_71C2	0	610875
UGT71G1	0	16125
PhCGT2/UGT708A46	0	466272
At_76E11	0	22812
UGT86A5	0	11032058
UGT71G1	0	7150
ZmCGT2/UGT708A5	0	10251
UGT71G1	0	67878
UGT71L2	0	8499
UGT71G1	0	14307
UGT88C4	0	5270543
TaCGT2-A/UGT708A15	0	67878
At_73B5	0	9591
SiCGT1/UGT708A31	0	14104
At_73B4	0	7374
UGT71G1	0	1140
UGT72AY1	0	3102
UGT73B4	0	67650
ZmCGT3/UGT708A11	0	10943
Sl_GT5	0	67042231
At_76E4	0	577969
UGT73A24	0	7239
At_71C5	0	162397
Zm_15991	0	11368162
GtUF6CGT1	0	21928631
UGT94E2	0	11105361
Dc_71F5	0	7150
TaCGT1-A/UGT708A14	0	11833
UGT71G1	0	7964
ApUFGT1	0	5150599
Zm_72068	0	3102
UGT71G1	0	7519
UGT71G1	0	31229
PlUGT43	0	13
UGT71G1	0	10251
UGT71G1	0	10251
Fe_88J1	0	13031970
VVGT1	0	10680
ApUFGT3	0	10796995
At_71C3	0	92841
Dc_71F5	0	14349486
OleD	0	7503
FeCGTa/UGT708C1	0	182325
At_73C1	0	2825024
Pt_UGT1	0	240
At_84B2	0	26955
BdCGT1/UGT708A7	0	12398446
UGT88C4	0	2755679
MiCGT	0	11240776
At_72B3	0	9898919
At_76E12	0	9898919
At_88A1	0	578495
At_72C1	0	5150599
UGT73B4	0	147157
PlUGT43	0	11240776
At_84B2	0	10251
UGT71G1	0	11895
UGT73A25	0	78838
At_85A5	0	577969
UGT71G1	0	67854
At_84B1	0	607798
FcCGT/UGT708G1	0	54413375
At_72E2	0	67650
BdCGT1/UGT708A7	0	10680
UGT88C4	0	20596579
Fe_72B19	0	931
At_73B1	0	3020659
At_89B1	0	261393
Os_88C1	0	141006514
UGT72AY1	0	9604
ZmCGT5/UGT708A42	0	31229
PlUGT43	0	20421
At_78D2	0	16125
UGT71G1	0	34140
TaCGT2-B/UGT708A54	0	221165
ZmUGT/UGT708A6	0	255587
UGT71G1	0	7500
At_84B1	0	9591
UGT88C4	0	466272
UGT85K14	0	7964
UGT71G1	0	19089
At_71B6	0	15655238
At_73C1	0	10680
UGT74B1 mut D113A	0	69146
Zm_72068	0	248021
PpUGT85A2	0	61151
TaCGT2-B/UGT708A54	0	584904
At_73C6	0	7003
Fe_88J1	0	154128759
At_84B1	0	237228
At_85A4	0	19710
Mt_71G1	0	96744
UGT73C1	0	3280140
UGT74B6	0	6895
ZmCGT4/UGT708A41	0	8294
PhCGT2/UGT708A46	0	10680
VVGT1	0	625694
At_76E5	0	142093
UGT71G1	0	6995
At_71B6	0	84654
OsCGT	0	136173
At_73B2	0	90720
Sl_GT5	0	10778
At_76C4	0	11895
OsCGT	0	162397
At_73C4	0	69146
Fi_88A10	0	323
UGT71G1	0	8658
At_74F2	0	71034
OsCGT3/UGT708A2	0	248021
UGT71G1	0	9450
UGT71G1	0	7003
Zm_85854	0	147795
UGT73A17	0	6995
SbCGT3/UGT708A34	0	10680
Dc_71F5	0	16125
Fe_88J1	0	119087140
Zm_15991	0	323
UGT88C4	0	13410
BdCGT1/UGT708A7	0	9229
SbCGT2/UGT708A35	0	7500
ApUFGT3	0	67650
OleD	0	7964
At_76E12	0	11368162
UGT71G1	0	2345
UGT71G1	0	579331
UGT71G1	0	222393
UGT71G1	0	584904
SbCGT2/UGT708A35	0	466268
At_84A3	0	330542
At_76C4	0	10680
Mt_71G1	0	9898919
At_71C4	0	8294
ZmCGT3/UGT708A11	0	103607
UGT74B1 mut D113A	0	61151
UGT71G1	0	45117142
Ct_71E5	0	12463
UGT85A20	0	137530204
UGT73A25	0	10467474
MiCGTb	0	13
ApUFGT3	0	10680
MiCGT	0	689014
UGT85K14	0	31229
UGT73C11	0	6895
OsCGT2/UGT708A4	0	9481
UGT73Q1	0	31244
At_73B1	0	67878
At_73C6	0	103607
Fi_88A10	0	390807
SiCGT3/UGT708A33	0	67650
UGT73A17	0	1383603
UGT74B1	0	958750
At_74B1	0	69146
UGT75L2	0	7467
UGT71G1	0	111037
PpCGT1/UGT708A45	0	10680
At_74F1	0	55273731
UGT73A12	0	1140
OleD	0	9948
IroB	0	10008
UGT74B1	0	1666397
UGT73B4	0	7150
Zm_62783	0	4175
At_76E5	0	147157
ZmCGT3/UGT708A11	0	241
UGT71G1	0	4175
MiCGT	0	54139758
IroB	0	7780
VVGT1	0	6199
ZmUGT/UGT708A6	0	366
OsCGT3/UGT708A2	0	10680
Fe_88J1	0	53395455
At_84B2	0	7150
Fe_88J1	0	55275176
CuCGT/UGT708G2	0	92841
UGT71G1	0	7476
UGT73Q1	0	247344
UGT86A5	0	12462
IroB	0	94307
At_71D1	0	75724
UGT71G1	0	3102
UGT71G1	0	67650
UGT85K14	0	98955
UGT74H5	0	67042231
UGT84C2	0	8417
Rc_GT1	0	3102
GgCGT/UGT708B4	0	3019951
TwUGT1	0	213728
At_72D1	0	70884183
TwUGT2	0	7238
Zm_51683	0	54484293
UGT73C11	0	17090
Fe_72B19	0	9948
At_73B5	0	9604
At_85A5	0	802311
At_72D1	0	4685
UGT71G1	0	145858
PpCGT1/UGT708A45	0	20596579
SiCGT2/UGT708A32	0	67042231
TaCGT2-A/UGT708A15	0	54139758
UGT74B1 mut H22A	0	466273
At_78D2	0	31244
At_73C4	0	241
UGT74H5	0	163085752
At_73B2	0	108507
CuCGT/UGT708G2	0	241
MiCGT	0	42268
UGT712E1	0	79367
Mt_78G1	0	366
ZmCGT5/UGT708A42	0	4175
MiCGTb	0	607716
At_72E2	0	19089
TaCGT1-A/UGT708A14	0	61334
At_72D1	0	94525
UGT73A17	0	42268
TwUGT2	0	10680
MiCGTb	0	94525
BdCGT2/UGT708A8	0	7238
At_72C1	0	15717462
PpCGT1/UGT708A45	0	7374
UGT85A73	0	85773370
UGT71G1	0	7644
PgCGT1/UGT708A44	0	241
At_71B5	0	931
Pt_UGT1	0	7503
UGT71G1	0	223144
UGT74B1 mut D113A	0	12514018
At_84A4	0	240
SbCGT3/UGT708A34	0	19710
UGT85A20	0	12167
At_72E1	0	2345
At_85A4	0	7644
At_89C1	0	16125
At_84B2	0	77793
At_78D1	0	12693379
IroB	0	31229
At_73C4	0	15655238
Mt_78G1	0	625694
ApUFGT2	0	76832036
SbCGT3/UGT708A34	0	94307
UGT75E3	0	10057850
At_84A4	0	15655238
UGT73A12	0	136173
UGT71L2	0	94525
UGT71G1	0	72738902
At_71C5	0	928228
UGT71G1	0	12693379
UGT712E1	0	577969
At_71C5	0	14299523
At_73B2	0	67591
UGT85B2	0	466268
UGT74N1	0	12693379
Pt_UGT1	0	163085752
At_76E4	0	7020
UGT712E1	0	7644
MiCGTb	0	12669351
UGT71G1	0	157153
Nt_UGT1	0	123112
ZmCGT5/UGT708A42	0	10251
UGT85K14	0	54105512
MiCGTb	0	285371
ZmCGT3/UGT708A11	0	7270
UGT88C4	0	16126
At_76E5	0	11240776
UGT71G1	0	10680
UGT71G1	0	10680
UGT71G1	0	10680
UGT75E3	0	802311
UGT71G1	0	10680
UGT73Q1	0	10680
At_78D2	0	10680
UGT88C4	0	146047
FeCGTa/UGT708C1	0	8294
UGT85A20	0	7780
At_71B1	0	9229
At_84B1	0	5270543
MiCGT	0	3085295
UGT94E2	0	261391
UGT73B4	0	108507
At_84A1	0	10057850
Mt_78G1	0	8417
UGT71G1	0	166154999
At_71C3	0	54005809
UGT71G1	0	622751
SiCGT1/UGT708A31	0	7519
TaCGT1-B/UGT708A52	0	85773370
CuCGT/UGT708G2	0	6884
UGT85A20	0	61151
UGT71G1	0	11507421
PhCGT1/UGT708A43	0	7003
At_72E1	0	71034
At_84B1	0	9991610
UGT71G1	0	261393
Os_88C1	0	54056893
At_73C7	0	85447335
UGT74B6	0	79367
ApUFGT3	0	7374
UGT74B1	0	627458
UGT71G1	0	466268
At_78D1	0	520466
FcCGT/UGT708G1	0	151515
At_84B2	0	85447335
At_76E4	0	54105512
PgCGT1/UGT708A44	0	1481671
UGT73C11	0	66856475
ZmUGT/UGT708A6	0	579331
Zm_15991	0	54484293
BdCGT1/UGT708A7	0	10680
At_71B8	0	8658
UGT73A25	0	67591
At_72E1	0	12732963
At_78D1	0	179615
At_72E2	0	22096539
PlUGT43	0	67878
Rc_GT1	0	2817225
UGT85B2	0	15731437
PgCGT1/UGT708A44	0	15262172
UGT71G1	0	323
At_73C6	0	22096539
At_72E2	0	244690
PpCGT1/UGT708A45	0	323
At_76E12	0	123059
ZmCGT2/UGT708A5	0	736736
OsCGT6/UGT708A40	0	9604
At_71B8	0	3102
OsCGT3/UGT708A2	0	11085875
Fe_72B19	0	75074
UGT73A12	0	41017
FcCGT/UGT708G1	0	522000
At_73C6	0	10681515
GtUF6CGT1	0	11446884
UGT88C4	0	67878
UGT71G1	0	10988376
TwUGT2	0	8658
UGT85A20	0	10681515
UGT71G1	0	21928631
At_73C3	0	68252
UGT73A25	0	607798
At_73B3	0	622751
At_72D1	0	14382157
UGT71G1	0	129883109
UGT74B1	0	261391
At_73B4	0	19089
At_76E11	0	15956
IroB	0	13410
UrdGT2	0	61151
At_74F2	0	94307
UGT71G1	0	14349486
At_76E2	0	2755679
At_84A2	0	611808
UGT71L2	0	163085752
At_71C4	0	9948
UGT71G1	0	1383603
Zm_62783	0	67042231
SbCGT1/UGT708A36	0	17090
BdCGT1/UGT708A7	0	2825024
OsCGT3/UGT708A2	0	4114
GtUF6CGT1	0	79367
At_89C1	0	26955
Fe_88J1	0	61325
SiCGT2/UGT708A32	0	70144
UGT71G1	0	54005809
UGT85A20	0	157153
Zm_43295	0	10680
UGT85A73	0	61151
UGT71G1	0	90720
UGT71G1	0	26955
At_89C1	0	237447
Dc_71F5	0	166154999
UGT94E2	0	261395
ApUFGT3	0	31244
UGT94E2	0	13031970
Zm_72068	0	7500
At_71C4	0	162397
OsCGT	0	261391
At_76C4	0	67591
UGT71G1	0	67042231
OleD	0	67042231
At_73B5	0	111037
Zm_72068	0	2825024
At_78D1	0	13807896
UGT71G1	0	20083560
UGT712E1	0	10251
UGT78G1	0	4685
UGT78G1	0	4685
UGT78G1	0	136173
UGT74B1	0	10251
ZmCGT2/UGT708A5	0	466273
UGT78G1	0	13
At_75D1	0	10778
At_85A4	0	638006
At_72B3	0	221165
UGT73C1	0	100617
At_76E12	0	10955672
CuCGT/UGT708G2	0	1140
At_73B3	0	7128
UrdGT2	0	10681515
UGT78G1	0	14307
TaCGT1-B/UGT708A52	0	141006514
SbCGT3/UGT708A34	0	10680
At_72B3	0	11124
At_71B1	0	34140
UGT85B2	0	45117142
At_84A2	0	10680
Rc_GT1	0	3280140
UGT78G1	0	9591
ApUFGT2	0	163085752
At_76C4	0	71034
SiCGT2/UGT708A32	0	10748
At_71D1	0	240
