enzyme	cid
AAR06917.1 UDP-glycosyltransferase 73E1 [Stevia rebaudiana]	50591
AAR06918.1 UDP-glycosyltransferase 91D1 [Stevia rebaudiana]	50591
AAR06919.1 UDP-glycosyltransferase 88B1 [Stevia rebaudiana]	50591
AAR06920.1 UDP-glycosyltransferase 74G1 [Stevia rebaudiana]	50591
AAR06921.1 UDP-glycosyltransferase 89B2 [Stevia rebaudiana]	50591
AAR06922.1 UDP-glycosyltransferase 85C1 [Stevia rebaudiana]	50591
AAR13266.1 IroB [Shigella dysenteriae]	50591
AAR16517.1 RimE [Streptomyces diastaticus]	50591
AAR28909.1 egt [Leucania separata nucleopolyhedrovirus]	50591
AAR87183.1 putative glucosyl-transferase [Oryza sativa Japonica Group]	50591
AAR95630.1 UDP glycosyltransferase 1 family polypeptide A11 [Rattus norvegicus]	50591
AAS00612.2 UDP-glucose-flavonoid-3-O-glucosyl transferase [Citrus sinensis]	50591
AAS07243.1 putative UDP-glucoronosyl and UDP-glucosyl transferase [Oryza sativa Japonica Group]	50591
AAS41089.1 glycosyltransferase, MGT family [Bacillus cereus ATCC 10987]	50591
AAS41578.1 glycosyl transferase, putative [Bacillus cereus ATCC 10987]	50591
AAS41737.1 glycosyltransferase, putative [Bacillus cereus ATCC 10987]	50591
AAS42049.1 Predicted glycosyl transferase from UDP-glucuronosyltransferase family [Bacillus cereus ATCC 10987]	50591
AAS55083.1 UDP-glucose glucosyltransferase [Rhodiola sachalinensis]	50591
AAS80265.2 IroB (plasmid) [Escherichia coli]	50591
AAS82609.1 ORF129 [Agrotis segetum granulovirus]	50591
AAS94329.1 UDP-glucose:flavonoid-O-glucosyltransferase [Beta vulgaris]	50591
AAS94330.1 UDP-glucose:flavonoid-O-glucosyltransferase [Beta vulgaris]	50591
AAS99717.1 At4g15500 [Arabidopsis thaliana]	50591
AAT31200.1 glycosyltransferase, MGT family [Bacillus anthracis str. 'Ames Ancestor']	50591
AAT31754.1 putative glycosyl transferase [Bacillus anthracis str. 'Ames Ancestor']	50591
AAT38084.1 putative glucosyl transferase [Oryza sativa (japonica cultivar-group)]	50591
AAT42160.1 putative cis-zeatin O-glucosyltransferase [Sorghum bicolor]	50591
AAT42161.1 putative cis-zeatin O-glucosyltransferase [Sorghum bicolor]	50591
AAT42162.1 putative cis-zeatin O-glucosyltransferase [Sorghum bicolor]	50591
AAT42163.1 putative cis-zeatin O-glucosyltransferase [Sorghum bicolor]	50591
AAT42165.1 putative cis-zeatin O-glucosyltransferase [Sorghum bicolor]	50591
AAT47017.1 hypothetical protein [Oryza sativa Japonica Group]	50591
AAT54250.1 glycosyltransferase, MGT family [Bacillus anthracis str. Sterne]	50591
AAT54769.1 glycosyl transferase, putative [Bacillus anthracis str. Sterne]	50591
AAT59684.1 glycosyltransferase; possible macrolide glycosyltransferase [[Bacillus thuringiensis] serovar konkukian str. 97-27]	50591
AAT60011.1 glycosyl transferase [[Bacillus thuringiensis] serovar konkukian str. 97-27]	50591
AAT77021.1 putative UDP-glycosyltransferase [Oryza sativa Japonica Group]	50591
AAT77351.1 hypothetical protein [Oryza sativa Japonica Group]	50591
AAT85196.1 unknown protein [Oryza sativa Japonica Group]	50591
AAT93861.1 putative betanidin-5-O-glucosyltransferase [Oryza sativa Japonica Group]	50591
AAT93862.1 unknown protein [Oryza sativa Japonica Group]	50591
AAU09442.1 UDP-glucose glucosyltransferase [Fragaria x ananassa]	50591
AAU09443.1 UDP-glucose glucosyltransferase [Fragaria x ananassa]	50591
AAU09444.1 UDP-glucose glucosyltransferase [Fragaria x ananassa]	50591
AAU09445.1 putative UDP-rhamnose:rhamnosyltransferase [Fragaria x ananassa]	50591
AAU12367.1 flavonoid 3-O-glucosyltransferase [Fragaria x ananassa]	50591
AAU17876.1 glycosyl transferase [Bacillus cereus E33L]	50591
AAU18367.1 glycosyltransferase; possible macrolide glycosyltransferase [Bacillus cereus E33L]	50591
AAU39485.1 putative UDP-glucosyltransferase YojK [Bacillus licheniformis DSM 13 = ATCC 14580]	50591
AAU39773.1 putative UDP-glucosyltransferase YdhE [Bacillus licheniformis DSM 13 = ATCC 14580]	50591
AAU40842.1 putative UDP-glucosyltransferase YjiC [Bacillus licheniformis DSM 13 = ATCC 14580]	50591
AAU43952.1 putative flavonol glucosyltransferase [Oryza sativa Japonica Group]	50591
AAU43955.1 putative flavonol glucosyltransferase [Oryza sativa Japonica Group]	50591
AAU43959.1 putative flavonol glucosyltransferase [Oryza sativa Japonica Group]	50591
AAU43961.1 putative flavonol glucosyltransferase [Oryza sativa Japonica Group]	50591
AAU46691.1 rhamnosyltransferase I, subunit B [Burkholderia mallei ATCC 23344]	50591
AAU47032.1 rhamnosyltransferase I, subunit B [Burkholderia mallei ATCC 23344]	50591
AAU93803.1 L-desosaminyltransferase [Aeromicrobium erythreum]	50591
AAU99997.1 Sequence 21 from patent US 6734343	50591
AAW00303.1 Sequence 2 from patent US 6770747	50591
AAW00304.1 Sequence 8 from patent US 6770747	50591
AAW00305.1 Sequence 10 from patent US 6770747	50591
AAW56091.1 triterpene UDP-glucosyl transferase UGT73K1 [Medicago truncatula]	50591
AAW56092.1 triterpene UDP-glucosyl transferase UGT71G1 [Medicago truncatula]	50591
AAW81054.2 ecdysteroid UDP-glucosyl transferase [Clanis bilineata nucleopolyhedrovirus]	50591
AAW97068.1 Sequence 14631 from patent US 6833447	50591
AAX16493.1 UDP-glucose:flavonoid 7-O-glucosyltransferase [Malus domestica]	50591
AAX63403.1 flavonoid 3-glucosyl transferase [Solanum tuberosum]	50591
AAX68404.1 ecdysteroid UDP-glucosyltransferase [Clostera anachoreta granulovirus]	50591
AAX92770.1 hypothetical protein LOC_Os11g25990 [Oryza sativa Japonica Group]	50591
AAX96279.1 UDP-glucosyltransferase BX8 [Oryza sativa Japonica Group]	50591
AAY01450.1 Sequence 6 from patent US 6855862	50591
AAY27090.1 UDP-glucose:flavonoid 7-O-glucosyltransferase [Pyrus communis]	50591
AAY55056.1 IP12019p [Drosophila melanogaster]	50591
AAY84072.1 EGT [Chrysodeixis chalcites nucleopolyhedrovirus]	50591
AAY88192.1 flavonoid 3-glucosyl transferase [Solanum pinnatisectum]	50591
AAZ15016.1 thiohydroximate S-glucosyltransferase [Brassica rapa subsp. pekinensis]	50591
AAZ23917.1 At3g46700 [Arabidopsis thaliana]	50591
AAZ38194.1 EGT [Agrotis segetum nucleopolyhedrovirus A]	50591
AAZ67503.1 ecdysone glucose transferase (egt) [Trichoplusia ni single nucleopolyhedrovirus]	50591
AAZ73128.1 zeaxanthin glucosyl transferase [Enterobacteriaceae bacterium DC260]	50591
AAZ73140.1 zeaxanthin glucosyl transferase [Enterobacteriaceae bacterium DC416]	50591
AAZ73147.1 zeaxanthin glucosyl transferase [Enterobacteriaceae bacterium DC413]	50591
AAZ80472.1 glycosyltransferase [Malus domestica]	50591
ABA18631.1 1,6-rhamnosyltransferase [Citrus sinensis]	50591
ABA28305.1 macrolide glycosyltransferase, partial [Streptomyces lividans]	50591
ABA42118.2 oleandomycin glycosyltransferase [Streptomyces antibioticus]	50591
ABA42119.2 oleandomycin glycosyltransferase [Streptomyces antibioticus]	50591
ABA53006.1 rhamnosyltransferase I, subunit B [Burkholderia pseudomallei 1710b]	50591
ABB05096.1 LipGtf [Kitasatospora aureofaciens]	50591
ABB08657.1 UDP-glycosyltransferase, MGT [Burkholderia lata]	50591
ABB29873.1 UDP-glucose:solanidine glucosyltransferase [Solanum tuberosum]	50591
ABB29874.1 UDP-glucose:solanidine glucosyltransferase [Solanum tuberosum]	50591
ABB61191.1 putative glycosyl transferase [Shigella dysenteriae Sd197]	50591
ABB84472.1 rhamnose:beta-solanine/beta-chaconine rhamnosyltransferase [Solanum tuberosum]	50591
ABB88577.1 UDP-glucosyltransferase [[Ixeris] dentata var. albiflora]	50591
ABB88578.1 UDP-glucosyltransferase [[Ixeris] dentata var. albiflora]	50591
ABB88580.1 UDP-glucosyltransferase [[Ixeris] dentata var. albiflora]	50591
ABB92747.1 UDP-glucose glucosyltransferase [Fragaria x ananassa]	50591
ABB92748.1 UDP-glucose glucosyltransferase [Fragaria x ananassa]	50591
ABB92749.1 UDP-glucose glucosyltransferase [Fragaria x ananassa]	50591
ABC02800.1 N-glycosyltransferase [Actinomadura melliaura]	50591
ABC61249.1 EGT [Choristoneura fumiferana granulovirus]	50591
ABC94603.1 UTP-glucose glucosyltransferase-like protein [Oryza sativa Indica Group]	50591
ABD32727.1 UDP-glucuronosyl/UDP-glucosyltransferase [Medicago truncatula]	50591
ABD51712.1 IroB (plasmid) [Escherichia coli APEC O1]	50591
ABD75811.1 UDP glycosyl transferase 1A1 [Papio anubis]	50591
ABD75812.1 UDP glycosyl transferase 1A2A [Papio anubis]	50591
ABD75813.1 UDP glycosyl transferase 1A4 [Papio anubis]	50591
ABD75814.1 UDP glycosyl transferase 1A5A [Papio anubis]	50591
ABD75815.1 UDP glycosyl transferase 1A5B [Papio anubis]	50591
ABD75816.1 UDP glycosyl transferase 1A6 [Papio anubis]	50591
ABD75817.1 UDP glycosyl transferase 1A7 [Papio anubis]	50591
ABD75818.1 UDP glycosyl transferase 1A9 [Papio anubis]	50591
ABD75819.1 UDP glycosyl transferase 1A10A [Papio anubis]	50591
ABD75820.1 UDP glycosyl transferase 1A8 [Papio anubis]	50591
ABD75821.1 UDP glycosyl transferase 1A10B [Papio anubis]	50591
ABE06606.1 putative glucosyltransferase [Escherichia coli UTI89]	50591
ABE68400.1 ecdysteroid UDP-glucosyltransferase [Plutella xylostella multiple nucleopolyhedrovirus]	50591
ABE77351.1 crtX [Pantoea sp. C1B1Y]	50591
ABE78289.1 UDP-glucuronosyl/UDP-glucosyltransferase [Medicago truncatula]	50591
ABE80354.1 UDP-glucoronosyl and UDP-glucosyl transferase family protein [Medicago truncatula]	50591
ABE81822.1 UDP-glucoronosyl and UDP-glucosyl transferase family protein [Medicago truncatula]	50591
ABE81832.1 UDP-glucoronosyl and UDP-glucosyl transferase family protein [Medicago truncatula]	50591
ABE81841.1 UDP-glucuronosyl/UDP-glucosyltransferase [Medicago truncatula]	50591
ABE81846.1 UDP-glucoronosyl and UDP-glucosyl transferase family protein [Medicago truncatula]	50591
ABE81848.1 UDP-glucuronosyl/UDP-glucosyltransferase [Medicago truncatula]	50591
ABE81849.1 UDP-glucoronosyl and UDP-glucosyl transferase family protein [Medicago truncatula]	50591
ABE81858.1 UDP-glucoronosyl and UDP-glucosyl transferase family protein [Medicago truncatula]	50591
ABE82267.2 UDP-glucuronosyl/UDP-glucosyltransferase [Medicago truncatula]	50591
ABE82270.1 Aldehyde dehydrogenase [Medicago truncatula]	50591
ABE82272.1 UDP-glucuronosyl/UDP-glucosyltransferase [Medicago truncatula]	50591
ABE82273.1 UDP-glucuronosyl/UDP-glucosyltransferase [Medicago truncatula]	50591
ABE82442.2 UDP-glucoronosyl and UDP-glucosyl transferase family protein [Medicago truncatula]	50591
ABE82450.1 UDP-glucoronosyl and UDP-glucosyl transferase family protein [Medicago truncatula]	50591
ABE82451.1 UDP-glucoronosyl and UDP-glucosyl transferase family protein [Medicago truncatula]	50591
ABE82454.1 UDP-glucoronosyl and UDP-glucosyl transferase family protein [Medicago truncatula]	50591
ABE85129.1 UDP-glucuronosyl/UDP-glucosyltransferase [Medicago truncatula]	50591
ABE87217.1 UDP-glucuronosyl/UDP-glucosyltransferase [Medicago truncatula]	50591
ABE87218.1 UDP-glucuronosyl/UDP-glucosyltransferase [Medicago truncatula]	50591
ABE87232.1 UDP-glucuronosyl/UDP-glucosyltransferase [Medicago truncatula]	50591
ABE87236.1 UDP-glucuronosyl/UDP-glucosyltransferase [Medicago truncatula]	50591
ABE87239.1 Cytokinin-O-glucosyltransferase 2 ^|, putative [Medicago truncatula]	50591
ABE87240.1 UDP-glucuronosyl/UDP-glucosyltransferase [Medicago truncatula]	50591
ABE87243.1 UDP-glucuronosyl/UDP-glucosyltransferase [Medicago truncatula]	50591
ABE87244.1 UDP-glucuronosyl/UDP-glucosyltransferase [Medicago truncatula]	50591
ABE87246.1 UDP-glucuronosyl/UDP-glucosyltransferase [Medicago truncatula]	50591
ABE87247.1 UDP-glucuronosyl/UDP-glucosyltransferase [Medicago truncatula]	50591
ABE87248.1 UDP-glucuronosyl/UDP-glucosyltransferase [Medicago truncatula]	50591
ABE87250.1 UDP-glucuronosyl/UDP-glucosyltransferase [Medicago truncatula]	50591
ABE87252.1 UDP-glucuronosyl/UDP-glucosyltransferase [Medicago truncatula]	50591
ABE87253.1 UDP-glucuronosyl/UDP-glucosyltransferase [Medicago truncatula]	50591
ABE88906.1 Hydroquinone glucosyltransferase, putative [Medicago truncatula]	50591
ABE90467.1 UDP-glucuronosyl/UDP-glucosyltransferase [Medicago truncatula]	50591
ABE90468.1 P-type trefoil; UDP-glucuronosyl/UDP-glucosyltransferase [Medicago truncatula]	50591
ABE91252.1 UDP-glucoronosyl and UDP-glucosyl transferase family protein [Medicago truncatula]	50591
ABE92105.1 UDP-glucuronosyl/UDP-glucosyltransferase [Medicago truncatula]	50591
ABE94135.1 probable indole-3-acetate beta-glucosyltransferase T27E13.11 - Arabidopsis thaliana [Medicago truncatula]	50591
ABF18149.1 UDP-glucuronosyl transferase [Aedes aegypti]	50591
ABF81177.1 glycosyltransferase, MGT family [Burkholderia cenocepacia AU 1054]	50591
ABF91222.1 glycosyltransferase, MGT family [Myxococcus xanthus DK 1622]	50591
ABG07381.1 glycosyltransferase, MGT family [Mycobacterium sp. MCS]	50591
ABG09680.1 glycosyltransferase, MGT family [Mycobacterium sp. MCS]	50591
ABG51347.1 glycosyltransferase, MGT family [Trichodesmium erythraeum IMS101]	50591
ABG96617.1 glycosyltransferase [Rhodococcus jostii RHA1]	50591
ABH03018.1 resveratrol/hydroxycinnamic acid O-glucosyltransferase [Vitis labrusca]	50591
ABH98267.1 Sequence 4 from patent US 7070952	50591
ABH98766.1 Sequence 37 from patent US 7070980	50591
ABI34158.1 IP04436p [Drosophila melanogaster]	50591
ABI51987.1 UDP-glucuronosyltransferase [Ictalurus punctatus]	50591
ABI94020.1 (iso)flavonoid glycosyltransferase [Medicago truncatula]	50591
ABI94021.1 (iso)flavonoid glycosyltransferase [Medicago truncatula]	50591
ABI94022.1 (iso)flavonoid glycosyltransferase [Medicago truncatula]	50591
ABI94023.1 (iso)flavonoid glycosyltransferase [Medicago truncatula]	50591
ABI94025.1 (iso)flavonoid glycosyltransferase [Medicago truncatula]	50591
ABI94026.1 (iso)flavonoid glycosyltransferase [Medicago truncatula]	50591
ABJ12733.1 rhamnosyltransferase chain B [Pseudomonas aeruginosa UCBPP-PA14]	50591
ABJ82970.1 glycosyltransferase, MGT family [Candidatus Solibacter usitatus Ellin6076]	50591
ABJ82971.1 glycosyltransferase, MGT family [Candidatus Solibacter usitatus Ellin6076]	50591
ABK08516.1 glycosyltransferase, MGT family [Burkholderia cenocepacia HI2424]	50591
ABK24277.1 unknown [Picea sitchensis]	50591
ABK24576.1 unknown [Picea sitchensis]	50591
ABK24743.1 unknown [Picea sitchensis]	50591
ABK24777.1 unknown [Picea sitchensis]	50591
ABK24936.1 unknown [Picea sitchensis]	50591
ABK25199.1 unknown [Picea sitchensis]	50591
ABK25443.1 unknown [Picea sitchensis]	50591
ABK37925.1 glycosyltransferase, MGT family [Aeromonas hydrophila subsp. hydrophila ATCC 7966]	50591
ABK58688.1 PdmS [Actinomadura hibisca]	50591
ABK72140.1 putative glycosyltransferase [Mycolicibacterium smegmatis MC2 155]	50591
ABK73821.1 N-glycosylation [Mycolicibacterium smegmatis MC2 155]	50591
ABK75015.1 oleandomycin glycosyltransferase [Mycolicibacterium smegmatis MC2 155]	50591
ABK76266.1 triterpene carboxylic acid glucosyltransferase [Gypsophila vaccaria]	50591
ABK85173.1 glycosyltransferase [Bacillus thuringiensis str. Al Hakam]	50591
ABK85666.1 glycosyl transferase [Bacillus thuringiensis str. Al Hakam]	50591
ABK95289.1 unknown [Populus trichocarpa]	50591
ABK95496.1 unknown [Populus trichocarpa]	50591
ABK95857.1 unknown [Populus trichocarpa]	50591
ABK96313.1 unknown [Populus trichocarpa x Populus deltoides]	50591
ABK96361.1 unknown [Populus trichocarpa x Populus deltoides]	50591
ABK96547.1 unknown [Populus trichocarpa x Populus deltoides]	50591
ABL63751.1 putative limonoid UDP-glucosyltransferase [(Citrus unshiu x Citrus sinensis) x Citrus reticulata]	50591
ABL74480.1 glucosyltransferase [Ipomoea batatas]	50591
ABL82468.1 glycosyltransferase, MGT family [Nocardioides sp. JS614]	50591
ABL85471.1 glycosyltransferase UGT88A4 [Maclura pomifera]	50591
ABL85472.1 glycosyltransferase UGT72B9 [Maclura pomifera]	50591
ABL85473.1 gylcosyltransferase UGT71A13 [Maclura pomifera]	50591
ABL85474.1 glycosyltransferase UGT75L4 [Maclura pomifera]	50591
ABL90498.1 glycosyltransferase, MGT family [Mycobacterium sp. KMS]	50591
ABL92840.1 glycosyltransferase, MGT family [Mycobacterium sp. KMS]	50591
ABM12725.1 glycosyltransferase, MGT family [Mycolicibacterium vanbaalenii PYR-1]	50591
ABM14811.1 glycosyltransferase, MGT family [Mycolicibacterium vanbaalenii PYR-1]	50591
ABM14812.1 glycosyltransferase, MGT family [Mycolicibacterium vanbaalenii PYR-1]	50591
ABM35194.1 UDP-glucuronosyl/UDP-glucosyltransferase [Acidovorax citrulli AAC00-1]	50591
ABM47876.1 rhamnosyltransferase I, subunit B [Burkholderia mallei SAVP1]	50591
ABM48013.1 rhamnosyltransferase I, subunit B [Burkholderia mallei SAVP1]	50591
ABN00133.1 rhamnosyltransferase I, subunit B [Burkholderia mallei NCTC 10229]	50591
ABN00227.1 rhamnosyltransferase I, subunit B [Burkholderia mallei NCTC 10229]	50591
ABN05866.1 Glycosyl transferase, family 28 [Medicago truncatula]	50591
ABN08986.1 UDP-glucuronosyl/UDP-glucosyltransferase [Medicago truncatula]	50591
ABN08989.1 UDP-glucuronosyl/UDP-glucosyltransferase [Medicago truncatula]	50591
ABN28296.1 Sequence 12 from patent US 7160700	50591
ABN28297.1 Sequence 14 from patent US 7160700	50591
ABN44721.1 Glycosyl transferase, putative [Streptococcus sanguinis SK36]	50591
ABN58740.1 UGT protein [Gossypium hirsutum]	50591
ABN88077.1 glycosyltransferase, family 28 [Burkholderia pseudomallei 668]	50591
ABN94761.1 rhamnosyltransferase I, subunit B [Burkholderia pseudomallei 1106a]	50591
ABN94960.1 rhamnosyltransferase I, subunit B [Burkholderia pseudomallei 1106a]	50591
ABN97098.1 glycosyltransferase, MGT family [Mycobacterium sp. JLS]	50591
ABN99355.1 glycosyltransferase, MGT family [Mycobacterium sp. JLS]	50591
ABO02115.1 rhamnosyltransferase I, subunit B [Burkholderia mallei NCTC 10247]	50591
ABO03080.1 rhamnosyltransferase I, subunit B [Burkholderia mallei NCTC 10247]	50591
ABO21805.1 UDP rhamnose:anthocyanidin-3-glucoside rhamnosyltransferase, partial [Petunia axillaris]	50591
ABO78207.1 UDP-glucuronosyl/UDP-glucosyltransferase [Medicago truncatula]	50591
ABO78517.1 UDP-glucuronosyl/UDP-glucosyltransferase [Medicago truncatula]	50591
ABO78518.1 UDP-glucuronosyl/UDP-glucosyltransferase [Medicago truncatula]	50591
ABO78520.1 UDP-glucuronosyl/UDP-glucosyltransferase [Medicago truncatula]	50591
ABO78521.1 UDP-glucuronosyl/UDP-glucosyltransferase [Medicago truncatula]	50591
ABO78526.1 UDP-glucuronosyl/UDP-glucosyltransferase [Medicago truncatula]	50591
ABO82137.1 UDP-glucuronosyl/UDP-glucosyltransferase, partial [Medicago truncatula]	50591
ABO82655.1 UDP-glucuronosyl/UDP-glucosyltransferase [Medicago truncatula]	50591
ABO83187.1 UDP-glucuronosyl/UDP-glucosyltransferase [Medicago truncatula]	50591
ABO89153.1 putative N-glycosyltransferase [Aeromonas salmonicida subsp. salmonicida A449]	50591
ABP03451.1 UDP-glucuronosyl/UDP-glucosyltransferase [Medicago truncatula]	50591
ABP42960.1 glycosyltransferase, MGT family [Mycolicibacterium gilvum PYR-GCK]	50591
ABP45069.1 glycosyltransferase, MGT family [Mycolicibacterium gilvum PYR-GCK]	50591
ABP49574.1 UDP-glucose glucosyltransferase [Rhodiola sachalinensis]	50591
ABP52653.1 Sterol 3-beta-glucosyltransferase [Salinispora tropica CNB-440]	50591
ABP81498.1 zeaxanthin glucosyl transferase [Pseudomonas stutzeri A1501]	50591
ABQ02256.1 O-glucosyltransferase 1 [Vitis labrusca]	50591
ABQ02257.1 O-glucosyltransferase 2 [Vitis labrusca]	50591
ABQ02258.1 O-glucosyltransferase 3 [Vitis labrusca]	50591
ABQ02259.1 truncated O-glucosyltransferase 4 [Vitis labrusca]	50591
ABQ36175.1 putative glycosyltransferase [Bradyrhizobium sp. BTAi1]	50591
ABR16053.1 unknown [Picea sitchensis]	50591
ABR16160.1 unknown [Picea sitchensis]	50591
ABR16170.1 unknown [Picea sitchensis]	50591
ABR16235.1 unknown [Picea sitchensis]	50591
ABR16243.1 unknown [Picea sitchensis]	50591
ABR16264.1 unknown [Picea sitchensis]	50591
ABR16342.1 unknown [Picea sitchensis]	50591
ABR16459.1 unknown [Picea sitchensis]	50591
ABR16563.1 unknown [Picea sitchensis]	50591
ABR16572.1 unknown [Picea sitchensis]	50591
ABR16806.1 unknown [Picea sitchensis]	50591
ABR17061.1 unknown [Picea sitchensis]	50591
ABR17103.1 unknown [Picea sitchensis]	50591
ABR17105.1 unknown [Picea sitchensis]	50591
ABR17196.1 unknown [Picea sitchensis]	50591
ABR17327.1 unknown [Picea sitchensis]	50591
ABR17572.1 unknown [Picea sitchensis]	50591
ABR17639.1 unknown [Picea sitchensis]	50591
ABR17691.1 unknown [Picea sitchensis]	50591
ABR18044.1 unknown [Picea sitchensis]	50591
ABR18046.1 unknown [Picea sitchensis]	50591
